SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
275094,Cash loans,M,Y,Y,0,126000,1027327.5,43654.5,945000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-19485,-1133,-9475,-2778,1,1,0,1,0,0,2,3,3,TUESDAY,6,0,0,0,0,0,0,Trade: type 7,0.434971821,,1,0,1,0,-945,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
413783,Cash loans,F,N,N,0,112500,284400,13833,225000,Unaccompanied,Pensioner,Lower secondary,Married,House / apartment,0.02461,-20403,365243,-4371,-3653,1,0,0,1,1,0,2,2,2,TUESDAY,18,0,0,0,0,0,0,XNA,0.462993195,0.061268114,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158904,Cash loans,M,Y,Y,0,112500,348264,27513,315000,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.009549,-9018,-552,-1295,-1668,1,1,0,1,1,0,1,2,2,FRIDAY,11,0,0,0,0,1,1,Construction,0.63486058,0.323311245,2,1,2,0,-993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186669,Cash loans,F,N,N,0,81000,479799,23080.5,400500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018029,-20430,365243,-10788,-3963,1,0,0,1,0,0,2,3,3,MONDAY,7,0,0,0,0,0,0,XNA,0.538162983,0.50107516,1,0,1,0,-1512,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
428685,Cash loans,M,N,Y,1,180000,543735,29497.5,486000,Unaccompanied,Working,Higher education,Married,House / apartment,0.0105,-10604,-2695,-496,-1269,1,1,0,1,0,0,3,3,3,WEDNESDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.382069578,0.329655054,0,0,0,0,-475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
318502,Cash loans,M,N,Y,0,202500,436032,21339,360000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.007274,-10498,-343,-4151,-1808,1,1,0,1,0,0,2,2,2,WEDNESDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.334640937,0.404878364,4,0,4,0,-616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217310,Cash loans,F,N,N,0,171000,1993500,54819,1993500,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.00733,-17409,-932,-10451,-879,1,1,0,1,1,0,1,2,2,FRIDAY,16,0,0,0,0,0,0,Self-employed,0.599341217,0.384206813,0,0,0,0,-8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
431290,Cash loans,F,N,N,0,72000,315000,16083,315000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018029,-20580,365243,-3564,-4091,1,0,0,1,1,0,2,3,3,THURSDAY,11,0,0,0,0,0,0,XNA,0.175929637,0.32647521,0,0,0,0,-1805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
142011,Cash loans,M,N,N,0,315000,808650,31333.5,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.008575,-17474,-1044,-9222,-1018,1,1,0,1,1,0,2,2,2,THURSDAY,11,0,0,0,0,0,0,Trade: type 7,0.747911469,0.209154699,0,0,0,0,-836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
139548,Cash loans,M,Y,Y,1,135000,640080,31261.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029,-13310,-264,-4299,-883,1,1,0,1,1,0,3,3,2,THURSDAY,7,0,0,0,0,0,0,Business Entity Type 2,0.414060137,0.45969045,1,0,1,0,-822,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
404014,Cash loans,F,N,N,2,112500,679500,22455,679500,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.00712,-13959,365243,-2259,-2305,1,0,0,1,0,0,3,2,2,WEDNESDAY,12,0,0,0,0,0,0,XNA,0.031514467,0.196333966,5,1,5,1,-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315327,Cash loans,F,Y,Y,1,202500,603000,47772,603000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.026392,-11801,-160,-1568,-2398,1,1,0,1,0,0,3,2,2,TUESDAY,14,0,0,0,0,0,0,Restaurant,0.078507023,0.168416171,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
357714,Cash loans,M,N,Y,2,180000,106974,7146,94500,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,-13581,365243,-791,-4361,1,0,0,1,0,0,4,2,2,WEDNESDAY,15,0,0,0,0,0,0,XNA,0.116412034,0.13937578,1,0,1,0,-372,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395780,Cash loans,F,N,Y,2,216000,651600,27522,562500,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.018634,-12717,-3024,-4294,-3272,1,1,1,1,0,0,3,2,2,FRIDAY,10,0,0,0,0,0,0,Trade: type 7,0.462607194,0.610991328,0,0,0,0,-467,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
155909,Revolving loans,F,N,N,1,112500,180000,9000,180000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.007305,-8385,-630,-1835,-917,1,1,1,1,0,0,3,3,3,FRIDAY,12,0,0,0,0,0,0,Self-employed,0.541623213,0.363945239,1,1,1,1,-405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
424136,Cash loans,M,Y,Y,0,157500,679500,19867.5,679500,Unaccompanied,Commercial associate,Incomplete higher,Single / not married,With parents,0.01885,-11330,-1607,-419,-3868,1,1,1,1,0,0,1,2,2,MONDAY,10,0,0,0,0,0,0,Self-employed,0.299986681,0.715103102,0,0,0,0,-417,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
299760,Cash loans,F,Y,Y,0,180000,135000,10665,135000,Family,Working,Secondary / secondary special,Married,House / apartment,0.009657,-12193,-1500,-3036,-4613,1,1,0,1,0,1,2,2,2,THURSDAY,13,0,0,0,0,0,0,Self-employed,0.001078226,0.048591339,0,0,0,0,-541,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
239313,Cash loans,F,N,Y,0,180000,442062,24111,369000,Unaccompanied,Working,Higher education,Widow,House / apartment,0.022625,-18003,-1626,-699,-1371,1,1,0,1,1,0,1,2,2,WEDNESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.005942703,0.347418227,0,0,0,0,-668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
346640,Revolving loans,F,Y,Y,0,126000,270000,13500,270000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.01885,-17698,-1326,-2295,-1256,1,1,0,1,0,0,1,2,2,FRIDAY,11,0,0,0,0,0,0,Medicine,0.368235566,0.347418227,0,0,0,0,-2198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
124839,Cash loans,F,N,N,1,180000,450000,32746.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006305,-16293,-6192,-887,-4533,1,1,1,1,0,0,3,3,3,WEDNESDAY,9,0,0,0,0,1,1,Services,0.442100483,0.65452928,0,0,0,0,-1539,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
373229,Cash loans,F,N,Y,1,108000,225000,6318,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.022625,-15284,-6750,-9392,-2531,1,1,0,1,0,0,3,2,2,WEDNESDAY,9,0,0,0,0,0,0,Transport: type 2,0.554059618,0.100803706,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
194807,Cash loans,F,N,N,0,202500,953293.5,63031.5,913500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.020713,-23053,365243,-3645,-2309,1,0,0,1,0,0,2,3,2,THURSDAY,12,0,0,0,0,0,0,XNA,0.495759674,,3,0,3,0,-1533,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
328374,Revolving loans,M,Y,N,0,67500,270000,13500,270000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.028663,-15570,-121,-4651,-631,1,1,1,1,0,0,1,2,2,SATURDAY,9,1,1,0,1,1,0,Business Entity Type 3,0.46560392,,1,1,1,1,-1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
325842,Cash loans,M,N,Y,0,135000,407727,29799,333000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018029,-8564,-788,-1433,-701,1,1,0,1,0,0,1,3,3,TUESDAY,8,0,0,0,1,1,0,Transport: type 4,0.070057123,0.038164453,0,0,0,0,-412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
257422,Cash loans,F,N,N,0,67500,675000,29731.5,675000,Family,Pensioner,Lower secondary,Married,House / apartment,0.028663,-23720,365243,-4547,-4554,1,0,0,1,1,0,2,2,2,TUESDAY,9,0,0,0,0,0,0,XNA,0.567223357,,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
412771,Cash loans,F,N,Y,0,157500,1174090.5,46692,1080000,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.035792,-20820,365243,-1909,-797,1,0,0,1,0,0,2,2,2,TUESDAY,12,0,0,0,0,0,0,XNA,0.131790602,0.438281374,0,0,0,0,-1651,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
197755,Cash loans,F,N,Y,0,315000,1155888,33925.5,828000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.020246,-15817,-1893,-8345,-1667,1,1,0,1,0,0,1,3,3,TUESDAY,12,0,0,0,0,0,0,Self-employed,0.360386162,,1,0,1,0,-2454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
441837,Cash loans,M,N,Y,2,112500,312768,21285,270000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-14971,-720,-5174,-5180,1,1,0,1,0,0,4,3,3,FRIDAY,13,0,0,0,0,1,1,Business Entity Type 3,0.20408703,0.059226501,0,0,0,0,-56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
210797,Cash loans,M,Y,N,0,180000,521280,41062.5,450000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.00496,-14844,-340,-3663,-3738,1,1,0,1,0,0,1,2,2,THURSDAY,14,0,0,0,0,0,0,Other,0.429015903,0.684827659,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152558,Cash loans,M,Y,N,1,225000,675000,53329.5,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-19198,-1987,-2599,-2598,1,1,1,1,0,0,3,2,2,WEDNESDAY,11,0,0,0,1,1,0,Security,0.656058665,,3,0,3,0,-1709,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
215557,Cash loans,F,N,Y,2,135000,541323,29493,405000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.020246,-10750,-484,-871,-3356,1,1,0,1,0,1,4,3,3,MONDAY,14,0,0,0,0,0,0,Industry: type 11,0.254627125,0.119877961,3,1,3,0,-311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
236619,Cash loans,M,Y,Y,0,202500,297130.5,18085.5,256500,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.0228,-18640,-690,-8082,-2195,1,1,0,1,0,0,1,2,2,TUESDAY,10,0,0,0,0,1,1,Industry: type 9,0.304645067,0.119877961,0,0,0,0,-146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
444209,Cash loans,M,Y,Y,0,292500,462825,36697.5,378000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-19263,-499,-5500,-2789,1,1,0,1,0,0,2,2,2,TUESDAY,8,1,1,0,1,1,0,Self-employed,0.490834926,,0,0,0,0,-419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
412028,Cash loans,F,N,N,0,67500,239850,23850,225000,Unaccompanied,Commercial associate,Lower secondary,Single / not married,House / apartment,0.016612,-13670,-376,-3564,-4167,1,1,1,1,0,0,1,2,2,THURSDAY,15,0,0,0,0,0,0,Self-employed,0.410039175,,0,0,0,0,-1024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247186,Cash loans,F,N,Y,0,112500,119493,6610.5,81000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.00702,-16852,-846,-10147,-398,1,1,0,1,0,0,2,2,2,MONDAY,14,0,0,0,0,1,1,Medicine,0.158640331,0.135106016,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
440969,Cash loans,M,N,N,0,202500,450000,29430,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010032,-10067,-1495,-4395,-2131,1,1,0,1,1,1,2,2,2,FRIDAY,10,0,0,0,0,0,0,Self-employed,0.665980488,0.372333666,0,0,0,0,-2099,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
261793,Cash loans,F,N,Y,0,135000,450000,17095.5,450000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.015221,-22192,365243,-9697,-4028,1,0,0,1,0,0,1,2,2,FRIDAY,10,0,0,0,0,0,0,XNA,0.525717313,0.486653157,0,0,0,0,-238,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170240,Cash loans,F,Y,Y,0,180000,684738,22216.5,490500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-19680,-5428,-7069,-3207,1,1,0,1,0,0,2,2,2,TUESDAY,15,0,0,0,0,0,0,Self-employed,0.691989327,0.511891802,12,0,12,0,-1573,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
373827,Cash loans,F,Y,Y,2,112500,521280,41062.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.020246,-10573,-231,-658,-892,1,1,0,1,1,0,4,3,3,WEDNESDAY,11,0,0,0,0,0,0,Self-employed,0.506283016,,6,1,6,0,-946,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
291315,Cash loans,M,N,N,1,135000,545040,26640,450000,Unaccompanied,Working,Higher education,Separated,With parents,0.009175,-11824,-1132,-5530,-4142,1,1,0,1,0,0,2,2,2,TUESDAY,15,0,0,0,0,0,0,Bank,0.333347043,,1,0,1,0,-579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
198162,Cash loans,M,Y,Y,1,202500,746280,54436.5,675000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.030755,-11999,-2431,-5027,-4290,1,1,0,1,0,0,3,2,2,WEDNESDAY,15,0,0,0,0,0,0,Security Ministries,0.633252152,0.131770133,1,0,1,0,-190,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
110514,Cash loans,F,N,N,0,126000,284400,22599,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.006852,-8180,-1532,-1657,-772,1,1,0,1,0,0,1,3,3,SATURDAY,11,0,0,0,1,1,0,Self-employed,0.061258445,0.418854289,0,0,0,0,-713,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146819,Cash loans,F,N,Y,0,67500,877500,25654.5,877500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-23290,365243,-15058,-3957,1,0,0,1,0,0,2,2,2,FRIDAY,12,0,0,0,0,0,0,XNA,0.265311748,,7,1,6,1,-1592,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
238385,Cash loans,M,Y,Y,0,292500,468333,37129.5,382500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.005313,-19992,-534,-5622,-3520,1,1,0,1,0,0,2,2,2,THURSDAY,9,0,0,0,0,1,1,Industry: type 3,0.592416728,0.424130311,3,1,3,0,-2377,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
200318,Cash loans,F,N,N,1,180000,292500,19786.5,292500,Unaccompanied,Working,Higher education,Married,House / apartment,0.015221,-12244,-1195,-6061,-1034,1,1,0,1,0,0,3,2,2,TUESDAY,14,0,0,0,0,0,0,Trade: type 3,0.645403462,,0,0,0,0,-521,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
194347,Cash loans,M,Y,N,2,202500,728460,57685.5,675000,Unaccompanied,Working,Higher education,Married,House / apartment,0.031329,-12273,-1701,-1231,-4670,1,1,0,1,0,0,4,2,2,THURSDAY,13,0,0,0,0,1,1,Business Entity Type 1,0.63624841,0.443615308,1,0,1,0,-1937,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
273453,Cash loans,M,Y,Y,2,270000,538704,22824,481500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.018801,-13130,-925,-2790,-4253,1,1,1,1,1,0,4,2,2,MONDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.621047387,0.558506628,3,0,3,0,-1546,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
308799,Cash loans,F,N,N,0,135000,640080,31261.5,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.018801,-9056,-268,-724,-634,1,1,0,1,0,0,1,2,2,MONDAY,13,0,0,0,1,1,0,Business Entity Type 3,0.618548158,,0,0,0,0,-1151,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
402628,Cash loans,M,Y,N,0,220500,1152000,34924.5,1152000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.031329,-10511,-439,-353,-2396,1,1,1,1,0,0,1,2,2,TUESDAY,17,0,0,0,0,0,0,Business Entity Type 2,0.601717604,0.150085176,0,0,0,0,-2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
318431,Cash loans,F,N,N,0,117000,258709.5,17289,234000,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.020713,-13455,-563,-2464,-2619,1,1,0,1,0,0,2,3,2,TUESDAY,8,0,0,0,0,0,0,Trade: type 7,0.075355094,,0,0,0,0,-176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
278571,Cash loans,M,N,Y,2,180000,1546020,45333,1350000,Unaccompanied,State servant,Secondary / secondary special,Separated,House / apartment,0.009657,-14662,-239,-236,-4607,1,1,0,1,1,0,3,2,2,WEDNESDAY,16,0,0,0,0,0,0,Transport: type 2,0.297970065,0.728141299,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
228281,Cash loans,F,N,Y,0,121500,216000,13180.5,216000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.022625,-11584,-1422,-2463,-3652,1,1,1,1,1,0,2,2,2,WEDNESDAY,16,0,0,0,0,1,1,School,0.251461085,0.600657537,4,3,4,3,-711,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
429371,Cash loans,F,Y,N,1,90000,254700,17149.5,225000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.01452,-10725,-633,-5319,-3337,1,1,0,1,0,0,3,2,2,SATURDAY,11,0,0,0,0,1,1,Business Entity Type 3,0.357151426,0.528092751,1,0,1,0,-203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
180918,Cash loans,F,Y,Y,0,135000,781920,28215,675000,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.030755,-8245,-343,-8244,-909,1,1,0,1,1,0,1,2,2,WEDNESDAY,15,0,0,0,1,1,0,Insurance,0.056629507,0.113922396,0,0,0,0,-48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
135315,Cash loans,M,N,Y,0,135000,225000,20767.5,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.01452,-13230,-1699,-3329,-1466,1,1,0,1,0,0,2,2,2,SATURDAY,10,0,0,0,0,0,0,Industry: type 11,0.268520874,,0,0,0,0,-252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
346050,Cash loans,F,N,Y,1,315000,835380,42840,675000,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.007305,-13034,-662,-327,-5587,1,1,0,1,0,0,3,3,3,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.572358555,0.763639921,0,0,0,0,-3299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
323814,Revolving loans,F,N,Y,0,67500,180000,9000,180000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.020246,-7772,-938,-3984,-341,1,1,0,1,0,0,2,3,3,THURSDAY,8,0,1,1,0,1,1,Industry: type 3,0.660534853,,0,0,0,0,-545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
346732,Cash loans,M,Y,Y,0,247500,1014790.5,54198,913500,Family,State servant,Secondary / secondary special,Married,House / apartment,0.035792,-17627,-4204,-4477,-1150,1,1,0,1,0,0,2,2,2,THURSDAY,14,0,0,0,0,0,0,Self-employed,0.166695844,,5,0,5,0,-1439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
250047,Cash loans,M,N,N,0,135000,296280,15255,225000,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.010556,-11575,-1606,-2210,-2210,1,1,0,1,0,0,2,3,3,SATURDAY,12,0,0,0,0,1,1,Business Entity Type 3,0.185680022,0.646329898,1,0,1,0,-881,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
269066,Cash loans,M,N,Y,0,180000,906615,35415,688500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.01885,-16987,-744,-4544,-529,1,1,0,1,0,0,2,2,2,SATURDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.633506046,0.276440695,5,0,5,0,-1514,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
233576,Cash loans,M,Y,Y,0,225000,508495.5,24462,454500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-10572,-3680,-4993,-3019,1,1,0,1,0,0,2,2,2,THURSDAY,8,0,0,0,0,0,0,Self-employed,0.531084779,,1,0,1,0,-503,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
245927,Cash loans,F,Y,Y,2,112500,1288350,41562,1125000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-12259,-273,-975,-1408,1,1,1,1,1,0,4,2,2,FRIDAY,14,0,0,0,0,1,1,Agriculture,0.61187561,0.0280779,0,0,0,0,-1112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
191835,Cash loans,F,N,N,1,99000,263686.5,27819,238500,Unaccompanied,Working,Secondary / secondary special,Single / not married,Rented apartment,0.010147,-10583,-171,-4824,-3228,1,1,0,1,0,0,2,2,2,THURSDAY,18,0,0,0,1,1,0,Business Entity Type 3,0.000389559,0.529889834,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
